numero_cartao,validade,limite,data_abertura,id_conta
3499 133751 43884,2028-02-15,7633.503761085698,2020-02-15,88721183-5
5278 5794 8649 9996,2027-08-03,48845.179849904045,2019-08-03,43498553-X
2514 0660 6485 2185,2027-06-28,24299.36689247558,2019-06-28,16718274-1
4511 0906 2532 2578,2030-07-19,18686.101649768945,2022-07-19,36255511-7
2300 4165 9066 9470,2027-12-22,32760.925704356658,2019-12-22,55277840-5
5378 3324 0032 4851,2030-05-17,45008.41096738274,2022-05-17,01359579-7
3748 962366 01216,2028-06-29,4938.32082198545,2020-06-29,75413420-3
5435 3043 8972 1663,2028-02-05,26232.70083156689,2020-02-05,48667766-7
2559 3396 4539 2146,2029-06-13,48141.69327647332,2021-06-13,25576300-7
3453 195157 05224,2027-10-19,25645.90873831496,2019-10-19,44543937-7
5130 9913 9128 0734,2028-12-12,27860.08652257379,2020-12-12,37497831-2
5198 0741 2619 8312,2027-09-01,17678.808659699946,2019-09-01,70369305-6
4552 1256 3715 6307,2029-03-17,35198.412154154794,2021-03-17,58537528-4
4921 0645 7333 5951,2030-05-14,1613.2508694987537,2022-05-14,91231830-5
3716 737422 91748,2030-01-02,31432.300405895763,2022-01-02,54767053-3
3735 401671 14762,2027-01-25,14562.019211707486,2019-01-25,02978883-8
5342 6943 3736 4174,2030-08-04,23473.367006122746,2022-08-04,31505547-X
3489 295727 40166,2028-01-31,5121.948369538704,2020-01-31,45981931-9
2516 6440 0827 6444,2029-03-31,47619.14489787758,2021-03-31,22571055-5
5520 9202 0897 4922,2027-05-03,8656.027046978845,2019-05-03,47859630-2
4260 4049 9103 6774,2029-04-05,2143.619239784247,2021-04-05,44571730-2
3497 643205 10614,2028-07-11,48585.553561029075,2020-07-11,57413639-5
3731 771145 98779,2028-12-21,21922.85623131295,2020-12-21,14818495-9
2668 5403 4424 9788,2030-05-27,36726.22399548399,2022-05-27,52425858-7
2627 8558 1306 2037,2029-01-20,6873.047207505455,2021-01-20,91327379-X
4042 9899 8069 9363,2027-07-17,23520.74389068776,2019-07-17,65363558-X
2356 0650 1801 5866,2027-05-28,38766.48263141575,2019-05-28,59778261-8
4346 5772 8373 0267,2028-10-13,48818.09715021903,2020-10-13,85900542-6
3471 041942 89718,2030-10-15,3736.069823293674,2022-10-15,41094228-X
5130 8888 2254 7972,2027-07-12,37829.44649705075,2019-07-12,31202048-2
4992 9399 3447 0353,2030-11-14,3340.386730059976,2022-11-14,92812247-X
3702 894694 94729,2027-05-01,32996.66276015995,2019-05-01,99957888-X
2374 9559 5128 0220,2028-11-12,16454.176803990762,2020-11-12,25381431-5
3403 975281 33969,2027-06-10,38887.01812537903,2019-06-10,66075280-8
3752 800924 31464,2028-02-02,5209.598847833179,2020-02-02,12003544-X
3716 736145 65666,2028-08-06,34876.216339860846,2020-08-06,91231830-5
3414 637783 40065,2027-04-21,25432.37615290275,2019-04-21,48143002-6
3795 860755 13540,2030-06-03,7161.639174725499,2022-06-03,62466534-1
3478 773794 09033,2029-04-16,8881.24026970395,2021-04-16,39630293-X
3411 797858 72003,2030-08-02,27404.050962094592,2022-08-02,91088337-7
3714 253045 14789,2027-04-09,19117.923949177133,2019-04-09,86588658-4
3494 369696 37830,2029-01-01,2023.083902090038,2021-01-01,30931649-X
2444 8630 3879 9251,2028-12-15,8018.535983817169,2020-12-15,48616547-X
4750 3015 3806 7063,2029-01-17,39744.46740273439,2021-01-17,31173251-8
5254 4336 0052 6748,2028-03-02,39206.13012095886,2020-03-02,14280962-4
5137 3677 2288 1263,2030-03-09,30866.909275645714,2022-03-09,30624143-8
4214 3117 8033 5621,2028-07-25,12130.466880714099,2020-07-25,36410393-9
3481 262198 07967,2030-07-27,38272.37785979536,2022-07-27,72373096-3
4183 9416 6413 5387,2028-03-05,21130.73145394811,2020-03-05,85736696-7
3485 786923 15621,2029-09-06,36572.17366503167,2021-09-06,97445698-X
4155 3131 2236 7537,2029-10-22,6037.162301542322,2021-10-22,02156221-X
3780 867106 70699,2029-09-01,39412.317731164374,2021-09-01,31420192-6
4592 9535 7316 7687,2027-11-17,8565.197950681155,2019-11-17,32029683-6
4995 4643 0588 8106,2028-10-17,6292.2030517889525,2020-10-17,26331566-4
4342 5105 3235 4815,2029-02-06,48108.03753369266,2021-02-06,56323855-3
5385 9104 6397 5304,2028-12-07,15811.56218262599,2020-12-07,53013923-3
3793 317742 61699,2028-12-05,20648.15362884685,2020-12-05,78308419-9
2353 4986 7491 3194,2029-12-25,33219.82873228567,2021-12-25,23183239-2
3474 446094 72651,2030-07-20,10176.622121986107,2022-07-20,00841153-6
4144 1340 2837 5406,2029-02-12,29866.147838166264,2021-02-12,37469037-7
4985 4862 4288 6655,2028-10-05,1663.2505351959546,2020-10-05,26616915-1
3499 228362 29968,2028-04-21,36337.244314200405,2020-04-21,35805467-5
4839 1120 4490 4144,2027-06-29,2237.288928671257,2019-06-29,08582822-X
3776 338225 61760,2030-10-01,22439.131680780145,2022-10-01,53364786-2
4533 6201 8376 0340,2028-08-24,33434.61401516874,2020-08-24,27353136-X
4453 0548 9045 4060,2030-04-28,29175.146268165998,2022-04-28,61246462-2
2683 5961 8853 3266,2029-10-29,12644.425830680895,2021-10-29,49774158-8
2422 5680 1055 1176,2030-11-11,44856.74900794096,2022-11-11,72308228-4
3406 501071 48398,2030-09-05,41375.29336676126,2022-09-05,83339923-9
2595 3574 0809 9837,2029-11-02,11289.95569488814,2021-11-02,89457576-9
5259 2730 1202 7637,2030-12-30,38602.89466959312,2022-12-30,18522560-9
4527 3132 8353 2011,2029-09-13,39216.16918143632,2021-09-13,92810588-X
4962 0495 9401 1343,2028-05-25,23224.156202784794,2020-05-25,46234794-7
3484 958999 90645,2027-07-27,44420.52926062473,2019-07-27,31146013-X
5591 4637 3778 4276,2030-08-05,29794.541991446276,2022-08-05,40739321-9
3465 704250 32781,2029-09-01,17523.386847459587,2021-09-01,19381230-5
4822 7117 5302 6004,2030-12-24,9789.160022348933,2022-12-24,34440056-3
3415 690752 16764,2029-06-28,12037.14395169549,2021-06-28,62466534-1
4606 5942 0078 3381,2029-12-30,3608.414193399095,2021-12-30,07125291-5
4828 7263 0643 8708,2028-06-02,17759.958201702913,2020-06-02,45394050-X
2639 0527 5647 3449,2029-09-22,39925.175569364976,2021-09-22,44543937-7
4420 0616 5260 9435,2030-07-28,22302.373401717283,2022-07-28,90781972-4
2604 3976 1685 4275,2029-06-22,48921.90398421932,2021-06-22,03590899-4
5241 7104 2158 4964,2030-07-09,18753.261704325774,2022-07-09,31454218-7
5323 2136 4598 3709,2027-02-02,49867.59059913835,2019-02-02,44691118-8
2512 9569 2006 4623,2027-10-16,49736.851764674924,2019-10-16,40152334-6
2490 5919 0859 5474,2029-07-08,12952.905559111321,2021-07-08,13271195-9
5486 4008 5987 2719,2030-05-01,46536.45702232047,2022-05-01,01593631-7
3470 784730 22307,2030-02-02,35341.21589381785,2022-02-02,93411873-1
5333 7738 8264 7745,2030-05-25,12102.06689143694,2022-05-25,08424617-4
4968 0369 7886 6214,2030-12-18,19642.441060288093,2022-12-18,71631763-8
5216 5756 4367 3270,2027-07-07,2310.299519706751,2019-07-07,64126264-2
3492 873006 81213,2027-11-17,48223.52649631483,2019-11-17,21347830-7
4241 2616 3684 5538,2029-04-27,49444.781949924036,2021-04-27,90493568-6
2388 1544 7800 6003,2029-06-06,48758.25428989576,2021-06-06,81638821-3
3408 097899 52366,2027-05-02,13283.180115420222,2019-05-02,61494876-8
4523 8907 5428 0422,2030-08-29,30848.853723078086,2022-08-29,43787101-2
3498 582346 17810,2030-12-28,46981.65327761171,2022-12-28,19865787-9
4406 5116 5091 7758,2028-07-22,40847.85351793035,2020-07-22,39945202-8
4890 2728 5854 9298,2030-07-28,18941.070183438933,2022-07-28,30268311-X
3463 074522 47671,2028-08-09,4027.615547904542,2020-08-09,00621035-7
4756 2168 6823 7637,2029-02-02,26039.51924166712,2021-02-02,06062708-9
4613 4449 9544 8660,2029-05-22,11144.962369641155,2021-05-22,03273567-6
3784 904473 75111,2030-12-15,42507.641672595564,2022-12-15,67924946-1
4968 8037 0981 5079,2029-06-11,2783.0130831083516,2021-06-11,97800282-1
4008 7785 2550 2725,2029-06-19,3097.9829450576976,2021-06-19,18545646-7
3763 073793 80244,2030-07-07,45867.36971994333,2022-07-07,47622458-5
3705 474328 73950,2028-02-29,35079.068715502995,2020-02-29,05984039-5
3745 585319 77994,2029-03-21,21738.87525186215,2021-03-21,98676634-5
4873 8574 4411 4523,2027-08-02,39899.7528595877,2019-08-02,67005848-5
4667 2572 4752 8088,2027-05-25,45521.150951152675,2019-05-25,46234794-7
3408 343971 56846,2027-06-04,42136.12801751058,2019-06-04,37403483-4
5331 6176 6528 0012,2029-07-27,13048.098245524634,2021-07-27,31214859-6
2574 2852 7538 5424,2030-03-03,48015.05175347226,2022-03-03,03448803-X
2444 9574 2281 2827,2027-02-19,4931.287758666158,2019-02-19,24671006-3
3717 545000 32969,2029-03-15,16446.577133822982,2021-03-15,29457579-3
4823 9641 9750 8769,2027-12-13,42914.58425871084,2019-12-13,43823535-6
5299 1386 7625 5257,2030-09-18,15849.701811944358,2022-09-18,30931649-X
4778 6288 1177 7655,2027-08-21,30391.680425664017,2019-08-21,45565664-X
2500 0051 7446 5013,2027-03-27,8897.569565549773,2019-03-27,34512809-4
5450 0491 4665 0446,2030-07-10,18852.59119368849,2022-07-10,13089878-6
2410 4008 3705 1988,2028-01-01,1879.2873055215741,2020-01-01,41254180-1
3730 774606 86329,2029-12-31,41639.53461082692,2021-12-31,91231830-5
3784 186023 75964,2029-11-20,17337.27541705439,2021-11-20,92814195-7
3745 155761 73384,2027-01-12,28025.80943817974,2019-01-12,57245170-2
4068 6196 4089 9496,2027-02-14,25782.20050747005,2019-02-14,69424746-2
2475 1414 3256 1698,2030-01-18,26136.24126547408,2022-01-18,47980099-X
3703 864015 14992,2028-07-17,12533.847154056408,2020-07-17,57646886-7
4945 3280 6365 0472,2027-08-17,13342.504399314537,2019-08-17,11935569-7
4207 4729 5214 3729,2030-02-14,2512.1326213270345,2022-02-14,15553932-6
3418 351865 99087,2030-12-08,40774.057460399556,2022-12-08,39047889-3
3732 317180 03312,2030-03-30,29601.075634075267,2022-03-30,83260978-4
2267 1638 7679 0379,2029-06-19,19155.86182942639,2021-06-19,33811895-5
3477 749855 12906,2028-12-16,42207.992352977184,2020-12-16,99715684-5
2628 0298 5763 2589,2027-12-26,3663.427835995077,2019-12-26,51235579-3
5416 3686 0896 1270,2027-08-27,27169.756500352258,2019-08-27,48693729-3
4084 6286 0058 2240,2030-12-07,5572.816128612251,2022-12-07,59079042-1
4292 0046 7132 2528,2030-10-08,11456.28547947873,2022-10-08,63566121-X
5443 8271 4268 5437,2028-02-03,22254.769012184526,2020-02-03,56633538-7
2701 3101 4247 4916,2027-06-06,48415.433827555345,2019-06-06,18750399-2
4946 0426 2022 3306,2030-11-09,19983.26164519163,2022-11-09,04722967-3
2689 5797 4455 3352,2027-08-15,37521.18962842396,2019-08-15,63275107-2
2388 7833 7141 6305,2028-04-12,32479.38064197829,2020-04-12,63394464-7
3421 531050 60523,2028-11-07,16429.284370265446,2020-11-07,88571174-X
3455 389319 36622,2029-08-26,27432.684040023323,2021-08-26,55525278-7
5391 9030 7152 4376,2027-04-30,33739.61950044334,2019-04-30,92311531-1
4290 4570 8436 9969,2030-07-06,21275.69030050266,2022-07-06,65650609-3
2616 8770 5100 4854,2028-05-23,32330.438808766834,2020-05-23,44285545-3
2498 2979 0508 6523,2029-09-24,18245.365061732813,2021-09-24,44467762-9
4578 7046 1570 7396,2028-06-03,14269.169354465954,2020-06-03,03412980-5
4728 8405 1118 8700,2029-06-29,43629.00837926232,2021-06-29,20432413-X
3496 659984 24089,2030-08-23,49677.40439553797,2022-08-23,98049324-7
4135 6113 4642 8364,2028-09-05,35580.1541464982,2020-09-05,77337491-X
4930 3295 3338 8195,2030-11-03,26846.987687826135,2022-11-03,65708740-3
2596 6899 8053 5930,2028-09-26,6555.96756641497,2020-09-26,90493568-6
2592 0691 0846 8435,2030-03-06,35084.64533969897,2022-03-06,09115893-1
4099 6742 3308 8570,2029-12-29,36455.83674285987,2021-12-29,47444068-3
3722 017718 50264,2027-11-25,19616.016695072085,2019-11-25,27703317-X
3496 812253 92569,2029-12-13,13657.646484157896,2021-12-13,86588658-4
2409 1420 6337 1325,2027-10-23,21986.849051584115,2019-10-23,72099572-X
3715 268782 64659,2029-05-15,45958.52950408831,2021-05-15,11961998-6
5466 5260 8500 8472,2030-07-18,11632.684351976272,2022-07-18,39183854-X
4205 5146 6591 7378,2027-11-18,48538.03614143203,2019-11-18,25263605-9
3705 540462 17756,2028-04-05,46067.36310233821,2020-04-05,79370665-4
3425 961938 87779,2028-06-11,32448.326818898317,2020-06-11,16933703-4
4560 4892 7694 9525,2029-03-06,3449.416208829901,2021-03-06,45412205-8
4765 6454 9067 6458,2030-04-15,34709.061646358154,2022-04-15,36279648-8
5129 4237 6559 9666,2030-11-22,17158.548927504293,2022-11-22,09483893-6
3476 396615 83044,2028-08-24,37645.41396777075,2020-08-24,93898789-7
3779 806179 08569,2028-03-15,25238.664523419775,2020-03-15,22376138-4
4882 4615 1363 7016,2027-08-03,49349.98887187697,2019-08-03,02902801-6
4143 5747 7482 6485,2029-01-17,20110.964195402987,2021-01-17,24164051-8
4671 7953 6362 4532,2029-09-01,32135.37522708695,2021-09-01,05351813-3
2544 8649 2646 2662,2028-03-26,22574.594291673235,2020-03-26,22200831-9
3484 330998 40674,2027-09-21,818.5823324253947,2019-09-21,86533975-X
3449 460206 52003,2027-04-29,23150.035853566045,2019-04-29,48834558-8
2606 8647 4412 5603,2028-08-23,24198.93205307132,2020-08-23,86130597-7
4514 3965 9335 5624,2027-07-30,43750.50268192239,2019-07-30,76615278-2
3488 812630 33544,2028-01-10,18657.634537962724,2020-01-10,53262852-6
4975 0310 6541 0670,2028-02-15,35045.23231949694,2020-02-15,84310782-6
3752 572137 59833,2029-08-16,48784.37537130023,2021-08-16,95874467-7
5493 2060 7270 4352,2029-11-26,11850.184364616583,2021-11-26,08106937-8
3436 815389 23049,2028-03-29,10565.868071025061,2020-03-29,58537528-4
5552 5632 4245 3858,2030-03-10,28682.243376677092,2022-03-10,80729564-X
4367 7553 7488 2247,2030-05-20,2478.970674364363,2022-05-20,05406160-6
3727 273723 75897,2027-12-20,4279.343637715349,2019-12-20,23730625-7
3479 961277 53367,2027-08-21,13320.671835639207,2019-08-21,38774819-1
3711 084670 47108,2029-02-14,29750.075424772538,2021-02-14,41916592-3
5134 7612 2308 7383,2028-04-12,18451.161284127607,2020-04-12,20272658-4
3471 988175 27744,2027-06-03,22713.27420716686,2019-06-03,47444068-3
4958 1522 1585 1638,2029-05-06,44020.64466579617,2021-05-06,53689766-7
4183 9460 0552 0486,2027-09-06,49180.62245624532,2019-09-06,07800848-X
2637 0582 1177 9553,2030-03-11,26068.25632191498,2022-03-11,76672752-2
2333 0000 8815 8278,2030-06-04,27038.99875585439,2022-06-04,04118883-6
3714 421112 65034,2027-10-03,20484.30635120465,2019-10-03,88718488-X
2474 3993 1897 3640,2030-03-29,13296.291742563697,2022-03-29,43310864-9
3484 314157 23848,2027-04-11,35792.8428158863,2019-04-11,05528912-4
2289 2589 8466 6778,2027-05-24,18685.524907955038,2019-05-24,26967355-4
3481 086154 05844,2029-05-15,12165.661308977356,2021-05-15,75538648-X
3417 512057 39721,2028-01-12,32548.738835631746,2020-01-12,80852056-8
3424 440936 93403,2030-06-18,20062.94928063958,2022-06-18,88325119-3
4298 5728 0878 6363,2030-04-10,41827.81431881812,2022-04-10,28417490-X
4005 3724 2430 7601,2027-10-04,22399.150417850873,2019-10-04,18568768-5
4841 0517 2339 2294,2030-06-21,25624.65370548999,2022-06-21,96775781-7
3469 814581 77049,2028-03-15,3145.9499477512727,2020-03-15,88718488-X
2442 8578 8485 9740,2030-04-01,22410.73559515492,2022-04-01,49748915-1
4880 1196 3018 3502,2030-02-06,21291.680399961457,2022-02-06,59033921-4
3741 545364 18042,2030-08-21,2408.449976080422,2022-08-21,65533730-4
2585 1695 6204 6765,2029-02-08,40464.04736860469,2021-02-08,60261563-9
2226 5276 4617 3043,2028-07-04,42467.68344606037,2020-07-04,79365905-6
3476 038370 35057,2030-06-29,17228.060606910167,2022-06-29,48171296-5
5422 9756 1574 8219,2029-04-05,9124.150404857086,2021-04-05,70470920-9
3408 429803 24291,2028-02-02,11166.223699620818,2020-02-02,71521025-8
3766 220786 62365,2028-11-17,41136.73923464819,2020-11-17,57166734-7
5495 2359 6331 1041,2029-10-09,41060.28686506603,2021-10-09,84678602-X
3452 260978 59149,2027-02-25,17606.1406792451,2019-02-25,22376138-4
4178 6633 9167 8581,2027-03-11,47982.78397997554,2019-03-11,64880951-X
4015 7475 1735 9924,2030-04-26,25087.713715555397,2022-04-26,29839452-2
4908 2677 7594 5835,2028-10-13,33691.548389584146,2020-10-13,78438267-8
3474 464105 44891,2028-10-16,33072.05285680203,2020-10-16,30679411-2
5379 1313 8546 0352,2028-07-22,41821.21856046288,2020-07-22,41509572-6
3777 688116 54497,2029-09-10,39121.7731960377,2021-09-10,69841199-1
3419 894306 20676,2029-08-18,7230.596092751966,2021-08-18,22014921-4
4243 9930 9427 1488,2030-06-17,29143.578603408816,2022-06-17,26616915-1
3467 749129 13350,2027-01-09,42932.78556105452,2019-01-09,35688880-X
2396 0937 8420 6115,2027-06-22,35926.33865983003,2019-06-22,40350911-8
3452 833766 16435,2027-02-05,16547.026026714215,2019-02-05,59924269-X
4771 7312 9552 1081,2029-09-15,28894.357009383242,2021-09-15,57247973-6
2491 4690 0777 6460,2030-05-05,36874.91504808287,2022-05-05,77554676-1
5447 0527 7839 4289,2027-11-13,28488.144818632547,2019-11-13,43811882-X
2226 7734 3356 7746,2028-08-28,49896.00265788527,2020-08-28,69661754-6
3484 918020 19705,2029-11-30,5012.534295818716,2021-11-30,00621035-7
4304 4786 6578 0949,2029-06-11,15062.285275484102,2021-06-11,03499509-7
3717 147742 43494,2030-01-11,48220.19203884872,2022-01-11,55746902-5
4147 0085 4304 2898,2029-05-09,44100.070426683145,2021-05-09,57839944-5
5373 9546 7182 2654,2027-03-10,1878.259159424221,2019-03-10,99919341-8
2719 8873 1321 6283,2030-10-01,35215.27642898546,2022-10-01,18849454-4
4301 4061 2572 5272,2027-07-11,42968.31388220607,2019-07-11,23388176-5
2699 8342 2136 9626,2029-03-11,27986.13947772627,2021-03-11,76339027-3
4849 1620 2350 8307,2028-04-16,27486.88275841808,2020-04-16,87380611-8
3446 760386 18833,2028-03-22,42745.587175207525,2020-03-22,27937956-3
2605 9229 2483 0573,2030-07-08,24794.87207076157,2022-07-08,51453872-X
3745 811116 73932,2029-04-23,48532.178764285636,2021-04-23,60261563-9
5598 8672 9361 3328,2028-02-23,21933.635572204243,2020-02-23,69424746-2
5275 9748 2636 7925,2030-08-13,4472.947064408702,2022-08-13,70470920-9
5326 2558 7516 3483,2030-03-28,42168.176896330115,2022-03-28,53013923-3
5240 4247 7666 6662,2028-02-02,48131.85683867563,2020-02-02,69165443-5
5191 4165 2580 5616,2028-05-12,41972.600544047986,2020-05-12,84620224-7
2288 2219 8420 4215,2030-01-28,41336.066925462845,2022-01-28,78124301-3
3788 351951 70728,2027-11-15,16803.80901413827,2019-11-15,12856878-8
4377 6756 7859 6434,2027-06-26,39448.582631835976,2019-06-26,48432729-7
2681 7774 7004 1158,2028-02-10,34491.66049507685,2020-02-10,87853321-3
4502 6922 1911 1589,2027-06-30,11947.511566214425,2019-06-30,95316532-8
2343 7597 4587 8309,2029-05-27,23016.943296254263,2021-05-27,54195956-6
2712 3822 6538 6448,2029-07-28,36223.3982061786,2021-07-28,81110276-3
4664 7118 4443 3459,2028-02-06,12905.410474028035,2020-02-06,62562318-6
4172 0253 6352 4027,2030-01-26,20824.375290914813,2022-01-26,19863766-X
2329 3062 3845 8146,2027-03-21,8338.922630265983,2019-03-21,25576300-7
3791 443210 28259,2029-04-07,10587.858098359227,2021-04-07,90781972-4
3701 248839 33210,2027-10-24,1543.6243041277548,2019-10-24,53257386-7
3783 824965 51348,2029-07-06,10746.075342206988,2021-07-06,28183310-3
2299 1927 8189 1677,2028-04-18,40898.34555457216,2020-04-18,39890372-X
5524 8771 1933 0998,2030-03-13,30202.28561483393,2022-03-13,81789774-9
2645 2101 7794 3174,2027-10-21,48592.50729741775,2019-10-21,01648112-8
3743 464478 04332,2030-01-02,26717.62640970216,2022-01-02,56063283-6
4317 9991 5780 5642,2028-10-11,10102.113975684471,2020-10-11,31943220-X
4148 7598 1008 4711,2028-10-30,29794.237503643286,2020-10-30,94449599-2
2368 7907 4870 4333,2027-09-28,47488.728491539594,2019-09-28,74348181-1
4318 8659 3160 5732,2030-08-13,44815.50176253959,2022-08-13,27088583-X
2285 4393 1917 1551,2028-02-20,12244.650531928564,2020-02-20,01112419-X
3714 692535 60567,2028-06-02,22249.069802372007,2020-06-02,41648203-7
3766 911570 43946,2027-12-26,28273.960871419178,2019-12-26,53259296-X
3468 781232 91082,2030-04-13,44552.90658201399,2022-04-13,74919960-8
4357 6657 1639 7790,2029-02-11,8949.66859049252,2021-02-11,63648742-9
5226 9972 0418 0693,2030-11-13,49047.63517322283,2022-11-13,59033921-4
4915 0357 9324 4007,2029-01-30,34565.12862190177,2021-01-30,57797276-7
2370 2060 7767 9125,2028-09-08,2087.955338958378,2020-09-08,77895303-2
2435 5071 1243 6030,2028-03-12,4938.308093899382,2020-03-12,05056176-X
4072 4586 1822 2793,2028-01-01,49469.73619252457,2020-01-01,67924946-1
5554 9921 6811 8674,2029-09-04,5611.360895051899,2021-09-04,43151143-6
